date,status,price,buy_conf,sell_conf,buy_action,current_return,sell_action
2023-11-24,holding,17287.42,,0.9999938011169434,,1.0132474474544877,HOLD
2023-11-27,holding,17137.42,,0.9999938011169434,,1.0044556718674902,HOLD
2023-11-28,holding,17341.25,,0.9999938011169434,,1.016402522653475,HOLD
2023-11-29,holding,17370.56,,0.9999938011169434,,1.0181204356031743,HOLD
2023-11-30,holding,17433.85,,0.9999938011169434,,1.0218299787825147,HOLD
2023-12-01,holding,17438.35,,0.9999938011169434,,1.0220937320501247,HOLD
2023-12-04,holding,17421.48,,0.9999938011169434,,1.0211049503557736,HOLD
2023-12-05,holding,17328.01,,0.9999938011169434,,1.0156265019283293,HOLD
2023-12-06,holding,17360.72,,0.9999938011169434,,1.0175436951246675,HOLD
2023-12-07,holding,17278.74,,0.9999938011169434,,1.012738696707187,HOLD
2023-12-08,holding,17383.99,,0.9999938011169434,,1.018907592577397,HOLD
2023-12-11,holding,17418.34,,0.9999938011169434,,1.0209209091868192,HOLD
2023-12-12,holding,17450.63,,0.9999938011169434,,1.0228134854115136,HOLD
2023-12-13,holding,17468.93,,0.9999938011169434,,1.0238860820331273,HOLD
2023-12-14,holding,17653.11,,0.9999938011169434,,1.0346812102172154,HOLD
2023-12-15,holding,17673.87,,0.9999938011169434,,1.0358979919584559,HOLD
2023-12-18,holding,17652.03,,0.9999938011169434,,1.034617909432989,HOLD
2023-12-19,holding,17576.55,,0.9999938011169434,,1.0301938879576118,HOLD
2023-12-20,holding,17635.2,,0.9999938011169434,,1.0336314722121278,HOLD
2023-12-21,holding,17543.74,,0.9999938011169434,,1.0282708335775492,HOLD
2023-12-22,holding,17596.63,,0.9999938011169434,,1.0313708136495245,HOLD
2023-12-25,holding,17604.84,,0.9999938011169434,,1.0318520168333196,HOLD
2023-12-26,holding,17751.73,,0.9999938011169434,,1.04046150960648,HOLD
2023-12-27,holding,17891.5,,0.9999938011169434,,1.0486536860984443,HOLD
2023-12-28,holding,17910.37,,0.9999938011169434,,1.0497596914672886,HOLD
2023-12-29,holding,17930.81,,0.9999938011169434,,1.0509577174206102,HOLD
2024-01-02,holding,17853.76,,0.9999938011169434,,1.0464416753607557,HOLD
2024-01-03,holding,17559.31,,0.9999938011169434,,1.0291834198834797,HOLD
2024-01-04,holding,17549.65,,0.9999938011169434,,1.028617229535677,HOLD
2024-01-05,idle,17519.14,1.0,,BUY,,
2024-01-08,holding,17572.66,,0.9999938011169434,,1.0030549444778682,HOLD
